cidade,data,idx_total,idx_1d,idx_2d,idx_3d,idx_4d,var_total,var_1d,var_2d,var_3d,var_4d,preco_total,preco_1d,preco_2d,preco_3d,preco_4d
Rio de Janeiro,2017-10-01,202.04681232749658,195.68671052240708,205.01669711419777,204.87295126745448,205.5846545381374,-0.004728569158964361,-0.009170060806335431,-0.00351608170984742,-0.002782926091319857,0.0023562825735860163,9906.653815688514,11302.521339427525,8751.63657966834,9972.072171390932,11920.641314875302
Rio de Janeiro,2017-11-01,201.3047483532097,194.28430681391072,204.48225928624342,204.43359093893397,205.8126054372854,-0.0036727328965926254,-0.007166576129531227,-0.0026068014726461745,-0.0021445501995377256,0.0011087933564891397,9870.26932232448,11221.520959792866,8728.822800544396,9950.68656202597,11933.858842770325
Rio de Janeiro,2017-12-01,200.81735704776023,193.412836277335,203.94380663035128,204.25989221472273,206.42529440563814,-0.0024211614948809307,-0.004485542609524429,-0.0026332487609029365,-0.00084965843144201,0.002976926350312523,9846.371806297164,11171.186349384045,8705.83763872072,9942.231877289909,11969.385061620278
Rio de Janeiro,2018-01-01,200.12443948614612,192.64106950362248,203.16162663798067,203.81640070045168,205.76558316965114,-0.0034504864111387238,-0.003990256223769511,-0.0038352721040865656,-0.0021712119274245327,-0.00319588371127936,9812.397034180516,11126.610453526528,8672.44838248223,9920.645184852718,11931.132298867817
Rio de Janeiro,2018-02-01,199.45051392980497,192.12586758878183,202.2619579928585,203.1608158108694,205.57598266199287,-0.0033675325116290468,-0.0026744136967686164,-0.004428339445840832,-0.003216546300146741,-0.0009214393619069853,9779.3534681509,11096.853294131006,8634.043837218063,9888.73497028831,11920.13848393552
Rio de Janeiro,2018-03-01,198.92432246825913,191.68487873969258,201.70298874113985,202.58663368556745,204.9919272047599,-0.002638205593849832,-0.002295312206647377,-0.002763590629031588,-0.0028262444360160764,-0.0028410685415196616,9753.55352312699,11071.38255130961,8610.182874578879,9860.786988099295,11886.272553478253
Rio de Janeiro,2018-04-01,198.51375342372162,190.94094731486103,201.5322543589161,202.21820387996425,204.6719503664388,-0.002063945923973312,-0.003881012575028455,-0.0008464643151265462,-0.0018186284006033037,-0.0015609240943497396,9733.422716088677,11028.414376405028,8602.894662028833,9842.853880830438,11867.718984257523
Rio de Janeiro,2018-05-01,197.60146489892458,189.74978128635254,200.71767215055803,201.41771025938564,204.1744414630822,-0.004595593549882637,-0.006238400119301078,-0.004041944605588382,-0.003958563597240652,-0.0024307625078370428,9688.691861436339,10959.614714843561,8568.122238357202,9803.890317764824,11838.871377897043
Rio de Janeiro,2018-06-01,196.76975098112896,188.8596613167842,199.87952363383567,200.6201864695746,203.55239446644651,-0.004209047327766703,-0.004691019739438056,-0.004175758455855688,-0.0039595514653800595,-0.0030466447816788213,9647.911698847405,10908.202945879595,8532.343829469577,9765.071309490693,11802.802542192607
Rio de Janeiro,2018-07-01,195.87368921312077,188.21843423045888,198.69578627231127,199.72021661920067,203.10865140808747,-0.0045538593383397784,-0.0033952569958799104,-0.005922254265989332,-0.004485938659569607,-0.0021799942934701095,9603.976466062133,10871.16679351512,8481.813119826613,9721.265798589995,11777.072500003671
Rio de Janeiro,2018-08-01,195.50123955956576,188.06093275287714,198.05530523436997,199.60665800498947,202.32914870586873,-0.0019014787287217456,-0.0008368015504203575,-0.003223425367780635,-0.0005685884790907749,-0.0038378606564254225,9585.714709100772,10862.069784287429,8454.47262825139,9715.738398854737,11731.873736808036
Rio de Janeiro,2018-09-01,194.8175395014311,187.41808922068782,197.14572251007525,199.26283956027382,201.56858067480712,-0.0034971648245041304,-0.003418272592713663,-0.004592569349345884,-0.001722479841865172,-0.003759063070874023,9552.191884802374,10824.940268843657,8415.644876393997,9699.003235313876,11687.772883491843
Rio de Janeiro,2018-10-01,194.287759324133,186.87464052838536,196.55008930874016,198.91801594028908,200.8376320641826,-0.0027193659187662728,-0.0028996597636984324,-0.0030212839200944824,-0.0017304963672387895,-0.00362630231446522,9526.215979741326,10793.551625101652,8390.218823851723,9682.219145449328,11645.389485633494
Rio de Janeiro,2018-11-01,193.65482839790315,186.18688015780796,195.9200164956582,198.30997335792074,200.3740965332121,-0.0032576984182205375,-0.003680330132717618,-0.0032056602736631017,-0.0030567496840048477,-0.0023080113333657564,9495.182441012495,10753.827791816748,8363.32263268076,9652.62302513601,11618.511794719192
Rio de Janeiro,2018-12-01,193.60181909616418,186.44980839380418,195.73462094111588,197.9793764443352,200.52298820082208,-0.0002737308549315784,0.0014121738103853902,-0.0009462818442873866,-0.0016670715445503198,0.0007430684414104534,9492.583316605187,10769.014065785745,8355.408572315537,9636.531411960534,11627.145144170005
Rio de Janeiro,2019-01-01,193.33525798283762,186.3071749428923,195.36989958503864,197.48353737540495,201.05476985371334,-0.0013768523176641567,-0.0007649965003483361,-0.0018633461690303887,-0.002504498588870252,0.002651973510182648,9479.513431265099,10760.775807713215,8339.839553761629,9612.396732637673,11657.980025091394
Rio de Janeiro,2019-02-01,193.48633524968776,186.77700808609828,195.44781327278983,197.31036448507757,201.21274287401496,0.0007814263597152316,0.0025218199103174133,0.0003988008793405218,-0.00087689785502576,0.0007857213256694529,9486.920972937563,10787.91254639557,8343.165489109228,9603.967642561167,11667.139948611335
Rio de Janeiro,2019-03-01,193.33310170969136,186.5946703400621,195.34697366628987,197.16074170933564,200.8787423341558,-0.0007919605268178476,-0.0009762322884631081,-0.0005159413390786183,-0.0007583117903228187,-0.0016599373135542939,9479.407706005957,10777.381037842662,8338.860905134621,9596.684840663935,11647.773227668176
Rio de Janeiro,2019-04-01,193.38367973044586,186.8035685143191,195.42633693582044,197.17026791499254,200.1045684423747,0.00026161076560216046,0.0011195291584495948,0.00040626823155265335,4.831694978579826e-05,-0.003853936373681921,9481.88762111338,10789.44663016625,8342.248719407713,9597.148523203492,11602.883450753667
Rio de Janeiro,2019-05-01,192.95270917622597,186.32562852373383,195.12952452516717,196.63352263974548,199.48978947133736,-0.0022285776898062215,-0.0025585163837416047,-0.001518794320699679,-0.002722242460402202,-0.0030722885330545235,9460.756497903716,10761.841654191467,8329.578559430813,9571.02275799484,11567.236044977546
Rio de Janeiro,2019-06-01,192.44886664203827,185.82349147010427,194.7620033148066,195.91934750824237,198.92339447722202,-0.002611222907098587,-0.002694943565241248,-0.0018834730994958804,-0.0036320110727587895,-0.002839217965071472,9436.052353817908,10732.839098275359,8313.890022283987,9536.260697360178,11534.394140592423
Rio de Janeiro,2019-07-01,191.77782533258522,184.8157608872474,194.46687292676023,195.02616027310825,198.50319366044042,-0.0034868550860379655,-0.0054230526769486476,-0.0015153386339394892,-0.0045589537046438755,-0.002112375057171656,9403.150206675877,10674.6343464722,8301.291663534896,9492.785326325496,11510.02917411025
Rio de Janeiro,2019-08-01,191.09312674968984,183.828895788643,194.0376274971881,194.29210610143707,197.9910833227869,-0.0035702698250329457,-0.005339723700331311,-0.002207293319997916,-0.003763875423908436,-0.002579859438078036,9369.578423232728,10617.634748459972,8282.96827789862,9457.0556649313,11480.334916712867
Rio de Janeiro,2019-09-01,190.34693742388617,182.83823993685704,193.48046527110932,193.54795321773486,197.35642130591086,-0.0039048464928888027,-0.005389010511845593,-0.0028714133091884975,-0.0038300726603565094,-0.0032055080775599265,9332.99165778692,10560.416203189585,8259.184452545876,9420.834454581576,11443.534610404251
Rio de Janeiro,2019-10-01,190.02761417390263,182.56134783763036,193.13305549283282,193.2002425717887,197.0924714850801,-0.0016775854358634934,-0.0015144102203252796,-0.0017955806431915189,-0.0017965090313045717,-0.00133742707272555,9317.334766908782,10544.423400960584,8244.354420814338,9403.909840401495,11428.229717408623
Rio de Janeiro,2019-11-01,189.56236985239428,182.01741492366648,192.65418795883204,192.83537883240714,196.75588456801296,-0.002448298493515688,-0.0029794527724875675,-0.0024794695697162306,-0.0018885263006125363,-0.0017077614103216954,9294.523150235376,10513.006789424311,8223.912794905973,9386.150309339308,11408.713027708942
Rio de Janeiro,2019-12-01,189.23654536126182,181.55884647882021,192.36833797973807,192.59610325979352,196.56337245880724,-0.0017188247403014945,-0.0025193657707893724,-0.0014837465103797465,-0.0012408281823719225,-0.0009784312658723815,9278.547493895447,10486.52067997096,8211.710592994865,9374.5037095115,11397.550386179266
Rio de Janeiro,2020-01-01,189.21131001864276,181.52380717806838,192.38007202558222,192.5190831251447,196.552910185505,-0.00013335343112974574,-0.00019299142636886035,6.0997802275419843e-05,-0.0003999049479466166,-5.322595543288955e-05,9277.310167751235,10484.496871387286,8212.211489293959,9370.754799093524,11396.943740670367
Rio de Janeiro,2020-02-01,189.36128162814782,181.75140073009163,192.49466907758315,192.6859134728333,196.46032564749828,0.0007926144028613802,0.0012537945053123778,0.0005956804714455366,0.0008665652515089661,-0.00047104129834218966,9284.663497410009,10497.642275955595,8217.103343305513,9378.875169582829,11391.575309493628
Rio de Janeiro,2020-03-01,189.41930158878426,182.0662579029513,192.4053011752518,192.79690427443782,195.90913304283353,0.00030639822532663175,0.0017323507361972634,-0.0004642617001271443,0.0005760192823860422,-0.0028056178917963415,9287.508301828371,10515.827874280683,8213.288456937229,9384.277582527598,11359.614901989567
Rio de Janeiro,2020-04-01,189.69692192442335,182.76094315525467,192.45290592992185,193.04531305698887,195.55628572326194,0.0014656391049407969,0.0038155628632388083,0.0002474191427122019,0.0012884479835706397,-0.0018010764178841843,9301.120437182992,10555.951676594,8215.320581726093,9396.368736056073,11339.155367473348
Rio de Janeiro,2020-05-01,190.08648185642264,183.57957334163729,192.68822771918482,193.32173681948498,195.10299728456158,0.0020535912130112965,0.004479240324817058,0.0012227499923989082,0.001431911286105647,-0.002317943588588167,9320.22113638395,10603.234321010621,8225.365864904954,9409.823502497642,11312.871844989308
Rio de Janeiro,2020-06-01,189.9322909669543,182.8756497040613,192.64386201724398,193.58257786625225,195.5796243642142,-0.0008111617825868889,-0.003834433345511812,-0.00023024604287458228,0.001349258759302474,0.0024429510888417383,9312.660929192856,10562.576925759862,8223.472006963364,9422.519789281878,11340.508637580953
Rio de Janeiro,2020-07-01,189.73566124008468,181.83920427928987,192.72917748692632,193.82555841607012,196.36376538087313,-0.001035262228811007,-0.005667487314186648,0.0004428662755666668,0.0012551777773397443,0.004009318553545693,9303.01988308314,10502.713655027997,8227.113905383314,9434.346726727928,11385.976349268252
Rio de Janeiro,2020-08-01,189.69768460336374,181.18634146756125,192.8638485637158,194.14643411159145,197.11244941730746,-0.00020015550304419705,-0.0035903303378179707,0.0006987581151205458,0.0016554870170037983,0.003812740273044568,9301.157832458612,10465.005443562935,8232.862667988722,9449.965165247939,11429.38811984304
Rio de Janeiro,2020-09-01,190.42422067220454,181.75662079803948,193.71657307707142,194.90653415994663,197.75111525822942,0.0038299680376168155,0.003147474174151954,0.004421380780825324,0.003915086320453787,0.0032401090991966974,9336.780969669759,10497.94377792891,8269.263288760141,9486.962594595167,11466.420584288395
Rio de Janeiro,2020-10-01,191.16633705667073,182.54439260222802,194.36555687314845,195.82267720507892,198.18971948788567,0.0038971743292239847,0.004334212424998096,0.003350171778120581,0.004700422431094475,0.002217960839732802,9373.168032782341,10543.44409628814,8296.966741255994,9531.555326377757,11491.852656116254
Rio de Janeiro,2020-11-01,191.70286328655268,183.0687060480717,194.7319204850594,196.59900553690724,198.9405776000512,0.00280659366153424,0.002872251721180996,0.001884920444778393,0.003964445501964509,0.0037885825465908685,9399.474706771643,10573.727521740879,8312.605863496234,9569.34265801814,11535.39048851721
Rio de Janeiro,2020-12-01,192.27134836549223,183.97505884384412,194.98504212668033,197.11879535363943,199.85967455905234,0.002965449076729687,0.004950888741926285,0.0012998466866163128,0.0026439086775269516,0.004619957225865168,9427.348370362583,10626.076870288463,8323.410976685047,9594.643126109902,11588.68349915781
Rio de Janeiro,2021-01-01,192.76907879375213,184.7974613603224,195.213721188974,197.42294759718487,201.02148388014362,0.002588687459109895,0.004470184826391721,0.0011728031022251173,0.001542989561192254,0.005813125252277951,9451.752828861601,10673.577397878098,8333.172698899598,9609.447560296854,11656.049967847423
Rio de Janeiro,2021-02-01,193.24284791743466,185.18404550549906,195.51201419446318,198.01862288488297,202.54748344755473,0.002457702898447822,0.0020919342848704225,0.0015280329869866716,0.0030172545539817186,0.007591226260776018,9474.982429184507,10695.905820378937,8345.906061669773,9638.441709709408,11744.533680460263
Rio de Janeiro,2021-03-01,193.43250386201092,185.17311951851954,195.6925647985157,198.3411245470983,203.32794897800252,0.0009814383643180769,-5.9000692795629917e-05,0.0009234757505640623,0.0016286430918308614,0.0038532472344929847,9484.281540441749,10695.274754525459,8353.61330353421,9654.13929121594,11789.788272384905
Rio de Janeiro,2021-04-01,193.74113764666686,185.34093434368245,195.91834881897012,198.9363262187909,203.81319873991336,0.0015955631990169916,0.0009062591028290434,0.0011537690289198377,0.0030008989464576086,0.002386537435457692,9499.414311036795,10704.967444629005,8363.251443843401,9683.110387643905,11817.925043453073
Rio de Janeiro,2021-05-01,193.99292395407988,185.74135601339617,196.1005963378304,199.0958502993721,204.06064927062803,0.001299601677121398,0.002160459971412454,0.0009302217988202965,0.0008018851238147384,0.0012141045439870712,9511.75976580709,10728.0950982884,8371.03112264548,9690.875129816013,11832.273239948829
Rio de Janeiro,2021-06-01,194.2900026959474,186.27275559869778,196.1521427499568,199.44842663775458,204.44242273717404,0.0015313895775799224,0.0028609653590732087,0.00026285698814287883,0.0017708874286044285,0.0018708823475304115,9526.32597557689,10758.787806733446,8373.231506674028,9708.03657875558,11854.410031084604
Rio de Janeiro,2021-07-01,194.69958161162353,186.90092945473512,196.28954157189767,199.88639662985565,205.27309955208375,0.0021080802408401933,0.0033723335117812336,0.0007004706653448434,0.002195905976719148,0.004063133295860055,9546.408235133807,10795.070027400237,8379.096709718595,9729.354514301078,11902.576079184682
Rio de Janeiro,2021-08-01,195.09284262487756,187.35781400663578,196.5347059719421,200.3037838459058,206.14356719759942,0.0020198349169464613,0.0024445279819291788,0.001248993696154832,0.002088122168828921,0.0042405344266496225,9565.690403818557,10821.458878149102,8389.562148688505,9749.670595150787,11953.04936281428
Rio de Janeiro,2021-09-01,195.49156019026591,187.98278676196767,196.77898014385767,200.46702215470165,207.16880574006095,0.0020437324097788423,0.0033357175874701994,0.0012429060338607911,0.0008149536951405079,0.004973420012077234,9585.240115318751,10857.556208851029,8399.98958610456,9757.616125228707,12012.496897720646
Rio de Janeiro,2021-10-01,195.73288202505418,188.25047672017567,197.05341762405723,200.45277757015933,207.9971469025218,0.0012344360777181151,0.0014240131387506239,0.0013946483511548813,-7.105699675291621e-05,0.00399838749613779,9597.072481530691,10873.017511547156,8411.70461773054,9756.92277833138,12060.527515113885
Rio de Janeiro,2021-11-01,196.03716015376853,188.7966690730207,197.25837537633143,200.4839129299469,208.6542896488709,0.0015545580567060124,0.0029014128535616024,0.00104011264937931,0.00015532516019489684,0.0031593834633563134,9611.991687877646,10904.56462431216,8420.453738106284,9758.438273924932,12098.63134630449
Rio de Janeiro,2021-12-01,196.4240894198973,189.2589499870644,197.54296630643813,200.8262701075857,209.43214927847131,0.0019737546994931243,0.0024485649895915618,0.0014427317956144936,0.00170765410867868,0.0037279829276906096,9630.963401643085,10931.265159477989,8432.60219444775,9775.102311137687,12143.734837411937
Rio de Janeiro,2022-01-01,196.75726166810117,189.5959528382089,197.91018226382192,201.09072765357237,209.78823893552175,0.00169618832999463,0.0017806441976324638,0.0018589168941309797,0.0013168473718352391,0.0017002626305331336,9647.299329371557,10950.729853356996,8448.277701128496,9787.974628925529,12164.382375951094
Rio de Janeiro,2022-02-01,197.12502159272555,190.02233603700307,198.2143332930471,201.46294955548072,210.22469378172275,0.0018691047105785508,0.002248904538368679,0.00153681344611023,0.0018510147446957337,0.0020804543115267027,9665.331141992447,10975.35699942266,8461.261127896065,9806.092314284379,12189.6898177122
Rio de Janeiro,2022-03-01,197.52586855289013,190.87079060381708,198.53200185227877,201.40187308524852,210.52814521383377,0.002033465650001398,0.00446502545179106,0.0016026518060225925,-0.0003031647772802071,0.0014434623575958483,9684.985260865576,11024.362247767576,8474.821583323917,9803.11945249193,12207.285176114836
Rio de Janeiro,2022-04-01,198.09374704318682,192.0849526037772,198.78194629910988,201.49903734946238,211.43618876888218,0.0028749575661004556,0.006361172372782331,0.0012589630109964833,0.0004824397247424894,0.004313169406048312,9712.829182518873,11094.49011632562,8485.491070222117,9807.848866742208,12259.937265067361
Rio de Janeiro,2022-05-01,198.543825124999,193.26391883284322,198.89249243384063,201.42603827643381,212.12799183048304,0.002272045879944118,0.006137733399127487,0.0005561175790300688,-0.00036228000882188027,0.0032719236268350382,9734.897176045617,11162.585138858882,8490.21000097297,9804.29567916824,12300.05084346845
Rio de Janeiro,2022-06-01,199.08912335702254,194.30827351319533,199.0726143898876,201.86204044382885,212.73788844176286,0.0027464879941758724,0.005403774727632316,0.0009056247113343741,0.002164576988783695,0.0028751349881595,9761.633954264162,11222.905234327292,8497.89894495427,9825.517831986599,12335.415150004646
Rio de Janeiro,2022-07-01,199.4999534843729,195.49039820417804,199.02225831084388,202.00210035249958,212.99725645221517,0.0020635488289011406,0.0060837589136544246,-0.00025295332157082573,0.0006938397549276498,0.0012191904900067385,9781.777562578645,11291.182684083731,8495.749373189768,9832.33516687118,12350.454370845817
Rio de Janeiro,2022-08-01,200.0258476834081,196.58904230248982,199.1269470953857,202.38197362206813,213.68447051849748,0.0026360617626730587,0.005619938924899648,0.0005260154589257215,0.0018805411869760036,0.003226398676343889,9807.562932382332,11354.638441158164,8500.218268695224,9850.825278116634,12390.30186048016
Rio de Janeiro,2022-09-01,200.40819256422193,197.92164436048952,198.84627242256286,202.3441582104615,214.76235165984582,0.001911477367759984,0.006778618189457575,-0.0014095263193504293,-0.0001868516791779795,0.005044265213718591,9826.309866960462,11431.607199830114,8488.236987325276,9848.98463487213,12452.801829142452
Rio de Janeiro,2022-10-01,200.59033841515472,198.699911549534,198.59830112568648,202.31043535462533,215.29418636629137,0.0009088742760574586,0.00393219847965165,-0.0012470502657924154,-0.00016666088180861127,0.0024763870498489826,9835.240747227112,11476.55854828126,8477.651729134122,9847.343194407962,12483.639786326477
Rio de Janeiro,2022-11-01,200.60342537291288,199.63686302225614,198.13476447444248,201.87097289477228,215.13439684191243,6.524221386516871e-05,0.00471540961148631,-0.002334041372038964,-0.002172218447766827,-0.0007421915430038117,9835.882420107357,11530.675222766611,8457.864539260585,9825.95261385958,12474.37453445116
Rio de Janeiro,2022-12-01,200.74470246966544,200.22669417302433,198.12130145632375,201.70714418895844,215.03866994107744,0.0007042606400660123,0.0029545202315788277,-6.794879310778601e-05,-0.0008115515740801937,-0.0004449632519960556,9842.809444956156,11564.74283599604,8457.289837572873,9817.978346548965,12468.823896191696
Rio de Janeiro,2023-01-01,200.95036779499702,200.63980250927335,198.2434511464692,201.7426502059376,215.32068129273654,0.001024511844155196,0.002063203100641786,0.0006165399139193006,0.0001760275627415986,0.0013114448286737357,9852.893519812276,11588.60324927339,8462.50409432132,9819.706581348359,12485.17607081
Rio de Janeiro,2023-02-01,201.3002192599286,200.66035043870693,198.86359840394664,202.0650881032419,215.8014692389645,0.0017409844469082891,0.00010241202979965891,0.003128210560757738,0.001598263416164869,0.002232892555148025,9870.047254187313,11589.79006165469,8488.976588999632,9835.401059134801,12513.054127508223
Rio de Janeiro,2023-03-01,201.4282094364137,200.54052464335595,199.12560534943273,202.346864516954,215.8113957246972,0.0006358173724581029,-0.0005971573112925066,0.0013175208916509362,0.0013944834130286132,4.599823053896834e-05,9876.322801698509,11582.869133783028,8500.160993004376,9849.116362772249,12513.629705856727
Rio de Janeiro,2023-04-01,201.8693273553622,201.107734598374,199.6925649185013,202.50176040510564,215.90187870174088,0.002189951050961092,0.002828405660286304,0.002847245928385922,0.000765496853738723,0.0004192687635415915,9897.95146519772,11615.630186403374,8524.363041782333,9856.655830360058,12518.876279910919
Rio de Janeiro,2023-05-01,202.17601437145078,201.55154597531018,199.99509285618956,202.6641263797791,216.0677978868613,0.001519235339545677,0.002206833953067422,0.001514968460702315,0.0008018003120005002,0.0007684934754534911,9912.988782852757,11641.263953485004,8537.277182938209,9864.558900080123,12528.49695465204
Rio de Janeiro,2023-06-01,202.3807687860148,201.64591332368593,200.43647126510314,202.6110301798859,216.34290504132014,0.0010127532447437027,0.000468204537549477,0.0022069461935796397,-0.00026199111229840977,0.0012732445887326804,9923.0281944077,11646.714446090837,8556.11849432063,9861.974473321558,12544.448795604503
Rio de Janeiro,2023-07-01,202.32066849526404,201.19617434489516,200.45375829817954,202.74648252608097,217.06618313814,-0.0002969664119337745,-0.002230340161017086,8.624694381853537e-05,0.0006685339197713969,0.0033432022958261864,9920.08138832929,11620.738311117824,8556.856433391715,9868.567537772893,12586.387425617842
Rio de Janeiro,2023-08-01,202.3900177345193,200.93718931112477,200.61653774256393,202.95754614447497,217.70973229524492,0.00034276893097984207,-0.0012872264326777572,0.0008120548388135251,0.001041022343590381,0.002964760092065477,9923.481684022001,11605.779789596521,8563.805070063483,9878.840937078945,12623.70304476059
Rio de Janeiro,2023-09-01,202.87346892558898,201.30919781500702,201.0095707353549,203.70062273956938,218.35158969289049,0.00238871065125279,0.0018513671120692354,0.0019591255896127535,0.003661241521738967,0.002948225561065554,9947.186010418136,11627.266348608899,8580.5826397207,9915.009759704433,12660.920568752454
Rio de Janeiro,2023-10-01,203.4615436242906,202.07011735955624,201.59886020136867,204.20219527400437,218.3763370428299,0.002898726491029402,0.0037798548342955485,0.0029316487959152315,0.0024623024107111036,0.00011333716404005045,9976.020182017732,11671.21572752633,8605.73789448469,9939.423512137977,12662.355521583851
Rio de Janeiro,2023-11-01,203.70780526833101,201.98544219577104,201.92042157880348,204.80648650289154,218.5325062190642,0.0012103596564427832,-0.0004190385243084682,0.0015950555331196714,0.0029592788073424803,0.0007151378136893705,9988.094754377904,11666.32503851098,8619.464524329866,9968.83703749465,12671.410850827715
Rio de Janeiro,2023-12-01,203.59171656592534,201.4347265269941,201.85388161982166,205.19976356662679,218.45329222124184,-0.0005698785191502465,-0.0027265116871302286,-0.0003295355589174598,0.0019202373442879228,-0.0003624815328066022,9982.402753730146,11634.516666947618,8616.624104270271,9987.979570653168,12666.817698399684
Rio de Janeiro,2024-01-01,203.78624570722408,201.9860921470966,201.8304408665973,205.3440541293974,218.32515041309244,0.0009554865226344411,0.002737192487158424,-0.00011612733446708656,0.0007031711940728158,-0.0005865867565850724,9991.940805024844,11666.362578560105,8615.623478680938,9995.002830174239,12659.387510889725
Rio de Janeiro,2024-02-01,204.0387256486547,202.56791348748433,201.95370794878733,205.60623124720843,217.64188400724686,0.00123894495702781,0.002880501990028206,0.0006107457411317352,0.0012767699504259156,-0.003129581747923993,10004.32026969615,11699.967559184039,8620.885434027736,10007.764149442226,12619.768922795745
Rio de Janeiro,2024-03-01,204.6723130669308,203.74194943709546,202.44399432850122,205.947679810193,217.44282622987464,0.0031052312067814114,0.005795764637145595,0.0024277166519677262,0.0016606917062451654,-0.0009146115338974914,10035.385997200246,11767.777817419308,8641.814501150631,10024.383960363262,12608.226736583834
Rio de Janeiro,2024-04-01,205.04281778561477,203.9253925747117,202.80259552147095,206.75004126275283,217.26950280917438,0.001810233700553443,0.0009003699931362519,0.0017713599959297,0.0038959480063058827,-0.0007970988222762987,10053.552391130439,11778.373171452007,8657.122265650216,10063.438439068084,12598.176733901111
Rio de Janeiro,2024-05-01,205.6462065985135,205.19432176136002,203.01421198468208,207.08083995700767,217.83054849358072,0.002942745419786341,0.00622251682650754,0.0010434603298197231,0.0015999933651014153,0.0025822569534716955,10083.13743638202,11851.664296700254,8666.15562930482,10079.539873800699,12630.708463373294
Rio de Janeiro,2024-06-01,206.1329121585325,206.29479094709023,203.38776827137684,207.0755110970553,217.65524453021536,0.0023667130460092167,0.005363058666945308,0.001840049930706078,-2.5733235162972434e-05,-0.000804772170743262,10107.001329297409,11915.225467624397,8682.10178837001,10079.280494630792,12620.543620705199
Rio de Janeiro,2024-07-01,206.74301575108805,207.32807564936374,204.0224100799912,207.13829088251347,217.94462659766845,0.0029597582752158846,0.005008777475813853,0.0031203538639923423,0.00030317339373242547,0.0013295432787649997,10136.915610119415,11974.906180565877,8709.193018232923,10082.33626430473,12637.323179650468
Rio de Janeiro,2024-08-01,207.69803141203911,209.00459424686184,204.85083719382862,207.461980797938,218.27334233061293,0.004619336994198031,0.00808630761775575,0.004060471168400692,0.0015626754186559566,0.0015082534406838377,10183.7414394043,12071.738955635697,8744.556445383494,10098.091683347582,12656.383465817209
Rio de Janeiro,2024-09-01,208.3049503972922,210.10072073877396,205.0880597995785,207.9230635887115,219.14352060035236,0.0029221219918500463,0.005244509078194959,0.001158026049585592,0.0022224929550951344,0.003986644729256028,10213.499574223699,12135.049300178129,8754.68286953932,10120.534620973727,12706.839970252651
Rio de Janeiro,2024-10-01,208.90292469430352,211.4378299189782,205.25014306204412,208.22567804023456,219.67278635861862,0.0028706677199501485,0.006364134190033122,0.0007903105749988981,0.0014554155094677057,0.002415155861402285,10242.819137759148,12212.278382327131,8761.601787991878,10135.264204025198,12737.528969286706
Rio de Janeiro,2024-11-01,209.41136623321805,212.4448853939922,205.41782281975375,208.68114950380865,219.88520247443816,0.0024338651058071203,0.0047628916518860365,0.0008169531831163646,0.0021873933506226795,0.0009669660012996406,10267.748777843635,12270.444141084825,8768.759606461776,10157.434013551887,12749.845726740574
Rio de Janeiro,2024-12-01,209.95991884576296,213.29085066034935,205.89228195133094,209.0629241111898,219.96785356985288,0.002619497797144321,0.003982045812909396,0.0023097271943803843,0.0018294637933944369,0.00037588293566193087,10294.645123148828,12319.30561179937,8789.013048985804,10176.016671313473,12754.63817618158
Rio de Janeiro,2025-01-01,210.71228995657418,214.45226393147303,206.41180083114583,209.70092541560072,220.45164416429594,0.003583403513143457,0.005445209053871469,0.0025232557281467116,0.003051719032072908,0.002199369528736339,10331.534990649685,12386.38680625415,8811.189976506414,10207.07101506001,12782.690338736329
Rio de Janeiro,2025-02-01,211.70516039566036,215.80806075753003,207.216001780232,210.57077166483177,221.17504422506298,0.004711972136465237,0.006322138088923346,0.003896099669921771,0.004148032477716113,0.0032814455229370765,10380.216895652544,12464.695254066106,8845.519250865498,10249.410277132834,12824.636040719466
Rio de Janeiro,2025-03-01,213.34025086478036,218.508040688962,208.1547034722243,211.9499477002749,222.50524575004584,0.0077234322775323605,0.01251102448145125,0.0045300637205993866,0.006549703097628257,0.006014247808307394,10460.387797872212,12620.641361543556,8885.590016713708,10316.540871373834,12901.766579919704
Rio de Janeiro,2025-04-01,214.50567657369226,220.3857760652624,208.86548646143407,212.98261841414603,223.25862610573392,0.005462755875592196,0.00859343834844628,0.003414686179813442,0.004872238587817268,0.0033858992993558434,10517.530342776012,12729.096065001833,8915.931518143268,10366.805519900136,12945.450662343106
Rio de Janeiro,2025-05-01,215.36933744294078,221.6999664458077,209.31802222503092,214.02162325244166,223.6626756260286,0.004026284446378314,0.005963136115264112,0.002166637347623235,0.004878355079076302,0.0018097823467897456,10559.876911609443,12805.001397461714,8935.249108359329,10417.378478261937,12968.879110423051
Rio de Janeiro,2025-06-01,215.89353102101495,222.34337338569836,210.0137520712554,214.471933594933,222.8068895312746,0.0024339285447867454,0.00290215172426711,0.003323793330497482,0.0021040413377306777,-0.0038262356128874186,10585.578897454043,12842.1634543466,8964.948029752028,10439.297073210986,12919.257123311518
Rio de Janeiro,2025-07-01,216.78536343254623,223.3289226625265,211.0320575981536,215.28457040897342,222.73967167256,0.004130889922053571,0.004432555204235911,0.00484875641168836,0.0037890123915944596,-0.00030168662583107686,10629.306758640638,12899.087052799814,9008.41687899174,10478.851699180917,12915.359556221742
